Name,University/Organization,Type of Chair,Conference,Year
Xiaohua Jia,City University of Hong Kong,Committees General Chair,MobiHoc,2008
Ness B. Shroff,Ohio State University,Program Co-Chair,MobiHoc,2008
Pengjun Wan,Illinois Institute of Technology,Program Co-Chair,MobiHoc,2008
Yan Zhang,Simula Research Laboratory,Industrial Co-Chair,MobiHoc,2008
Shamila Makki,Florida International University,Industrial Co-Chair,MobiHoc,2008
Guoliang Xue,Arizona State University,Panel Chair,MobiHoc,2008
Ivan Stojmenovic,University of Birmingham,Workshops Chair,MobiHoc,2008
Randy Berry,Northwestern University,Tutorial Co-Chair,MobiHoc,2008
Qian Zhang,Hong Kong University of Science and Technology,Tutorial Co-Chair,MobiHoc,2008
Mihaela Cardei,Florida Atlantic University,Poster Chair,MobiHoc,2008
My T. Thai,University of Florida,Publicity Chair,MobiHoc,2008
Jianping Wang,City University of Hong Kong,Registration Chair and Treasurer,MobiHoc,2008
Victor Lee,City University of Hong Kong,Local Organization Chair,MobiHoc,2008
Imad Aad,DoCoMo Eurolabs,Program Committee,MobiHoc,2008
Ian Akyildiz,Georgia Institute of Technology,Program Committee,MobiHoc,2008
Sem Borst,Bell Labs,Program Committee,MobiHoc,2008
Guohong Cao,Penn State,Program Committee,MobiHoc,2008
Xiuzhen Cheng,George Washington University,Program Committee,MobiHoc,2008
Jon Crowcroft,University of Cambridge,Program Committee,MobiHoc,2008
Eylem Ekici,OSU,Program Committee,MobiHoc,2008
Tony Ephremidis,University of Maryland,Program Committee,MobiHoc,2008
Do Young Eun,North Carolina State,Program Committee,MobiHoc,2008
Mike Fang,University of Florida,Program Committee,MobiHoc,2008
Laura Galluccio,University of Catania,Program Committee,MobiHoc,2008
Jie Gao,Stony Brook University,Program Committee,MobiHoc,2008
Mario Gerla,University of California at Los Angeles,Program Committee,MobiHoc,2008
Per Gunninberg,Uppsala University,Program Committee,MobiHoc,2008
Omer Gurewitz,Rice/Technion,Program Committee,MobiHoc,2008
Jennifer Hou,University of Illinois Urbana Champaign,Program Committee,MobiHoc,2008
Jean-Pierre Hubaux,EPFL,Program Committee,MobiHoc,2008
Predrag Jelekovic,Columbia,Program Committee,MobiHoc,2008
Changhee Joo,OSU,Program Committee,MobiHoc,2008
DongSeong Kim,Korea UMD,Program Committee,MobiHoc,2008
Prashant Krishnamurthy,University of Pittsburgh,Program Committee,MobiHoc,2008
Richard La,University of Maryland,Program Committee,MobiHoc,2008
Jang Won Lee,Yonsei University,Program Committee,MobiHoc,2008
Wonjun Lee,Korea University,Program Committee,MobiHoc,2008
Baochun Li,University of Toronto,Program Committee,MobiHoc,2008
Jianzhong Li,Harbin Institute of Technology,Program Committee,MobiHoc,2008
Qun Li,College of William and Mary,Program Committee,MobiHoc,2008
Christoph Lindemann,University of Leipzig,Program Committee,MobiHoc,2008
Xiangyang Li,Illinois Institute of Technology,Program Committee,MobiHoc,2008
Xiaojun Lin,Purdue University,Program Committee,MobiHoc,2008
Xin Liu,University of California Davis,Program Committee,MobiHoc,2008
Yunhao Liu,Hong Kong UST,Program Committee,MobiHoc,2008
Wei Lou,Hong Kong Polytechnic University,Program Committee,MobiHoc,2008
Wenjing Lou,WPI,Program Committee,MobiHoc,2008
Armand Makowski,University of Maryland,Program Committee,MobiHoc,2008
Ravi Mazumdar,University of Waterloo,Program Committee,MobiHoc,2008
Gopal Pandurangan,Purdue University,Program Committee,MobiHoc,2008
Panos Papadimitratos,EPFL,Program Committee,MobiHoc,2008
Charles E. Perkins,Nokia,Program Committee,MobiHoc,2008
Kostas Psounis,University of Southern California,Program Committee,MobiHoc,2008
Saswati Sarkar,University of Pennsylvania,Program Committee,MobiHoc,2008
Michael Segal,Ben-Gurion University of the Negev,Program Committee,MobiHoc,2008
Prasun Sinha,OSU,Program Committee,MobiHoc,2008
Patrick Thiran,EPFL,Program Committee,MobiHoc,2008
Don Towsley,University of Massachusetts Amherst,Program Committee,MobiHoc,2008
Xudong Wang,Kiyon,Program Committee,MobiHoc,2008
Yuexuan Wang,Tsinghua University,Program Committee,MobiHoc,2008
Roger Wattenhofer,ETH Zurich,Program Committee,MobiHoc,2008
Yang Xiao,University of Alabama,Program Committee,MobiHoc,2008
Guoliang Xing,City University of Hong Kong,Program Committee,MobiHoc,2008
Guoliang Xue,Arizona State University,Program Committee,MobiHoc,2008
David Yau,Purdue University,Program Committee,MobiHoc,2008
Chih-Wei Yi,National Chiao Tung University,Program Committee,MobiHoc,2008
Lei Ying,University of Texas Austin,Program Committee,MobiHoc,2008
Junshan Zhang,ASU,Program Committee,MobiHoc,2008
Qian Zhang,Hong Kong UST,Program Committee,MobiHoc,2008
Zhi-Li Zhang,University or Minnesota,Program Committee,MobiHoc,2008
Jean-Pierre Hubaux (chair),EPFL,Steering Committee,MobiHoc,2008
Mario Gerla,University of California Los Angeles,Steering Committee,MobiHoc,2008
Joe Macker,Naval Research Lab,Steering Committee,MobiHoc,2008
Charles E. Perkins,Nokia,Steering Committee,MobiHoc,2008
Martha Steenstrup,Clemson University and Stow Research L.L.C.,Steering Committee,MobiHoc,2008
P. R. Kumar,University of Illinois Urbana Champaign,Steering Committee,MobiHoc,2008
Sergio Palazzo,University of Catania,Steering Committee,MobiHoc,2008
Nitin H. Vaidya,University of Illinois Urbana Champaign,ORGANIZING COMMassachusetts Institute of TechnologyTEE General Chair,MobiHoc,2001
M. Scott Corson,Flarion Technologies,Technical Program Co-Chair,MobiHoc,2001
Samir R. Das,University of Cincinnati,Technical Program Co-Chair,MobiHoc,2001
Jean-Pierre Hubaux,Swiss Federal Institute of Technology,European Liaison,MobiHoc,2001
Srikanth Krishnamurthy,University of California Riverside,Local Arrangements Chair,MobiHoc,2001
Stefano Basagni,University of Texas Dallas,Finance Co-Chairs/Treasurer,MobiHoc,2001
Violet R. Syrotiuk,University of Texas Dallas,Finance Co-Chairs/Treasurer,MobiHoc,2001
Young-Bae Ko,IBM T.J. Watson Research,Publicity Co-chair,MobiHoc,2001
Songwu Lu,University of California Los Angeles,Publicity Co-chair,MobiHoc,2001
Sung-Ju Lee,Hewlett-Packard Labs,Publication Chair,MobiHoc,2001
Katia Obraczka,University of California Santa Cruz,Registration Co-Chair,MobiHoc,2001
John Heidemann,ISI-USC,Registration Co-Chair,MobiHoc,2001
Zygmunt Haas,Cornell University,Outrageous Session Chair,MobiHoc,2001
Andrew Campbell,Columbia University,Steering Committee,MobiHoc,2001
J.J. Garcia-Luna-Aceves,University of California Santa Cruz,Steering Committee,MobiHoc,2001
Mario Gerla,University of California Los Angeles,Steering Committee,MobiHoc,2001
Joseph P. Macker,NRL,Steering Committee,MobiHoc,2001
Charles E. Perkins,Nokia Research,Steering Committee,MobiHoc,2001
Ram Ramanathan,BBN Technologies,Steering Committee,MobiHoc,2001
